gender_gt,income_gt,education_gt,gender_pred,income_pred,education_pred,MSE_Loss,,,,,Performance,,,
0,1,1,0,1,1,0.005105845,,,,,,,,
0,1,0,0,1,0,0.008019821,,,,,,,,
1,1,1,1,1,1,0.027124304,,,,,,,,
1,1,1,1,1,1,7.77E-05,,,,,,,,
1,1,1,1,1,1,0.007784298,,,,,,,,
1,1,0,1,1,0,0.09262219,,,,,,,,
1,0,1,1,0,1,0.007232215,,,,,,,,
0,1,1,1,1,1,0.000112056,,,,,,,,
1,0,1,1,0,1,0.034127943,,,,,,,,
1,1,1,1,1,1,0.00794458,,,,,,,,
0,1,1,0,1,1,0.008537222,,,,,,,,
1,1,1,1,1,1,0.004951165,,,,,,,,
0,0,0,0,0,0,0.009445543,,,,,,,,
1,0,1,1,0,1,0.008071449,,,,,,,,
0,1,1,0,1,1,0.017941756,,,,,,,,
0,0,1,1,1,1,7.92E-05,,,,,,,,
1,1,1,1,1,1,0.024402902,,,,,,,,
0,0,0,0,0,0,0.008719314,,,,,,,,
1,0,0,1,0,0,0.006940696,,,,,,,,
0,0,1,0,0,1,0.020171082,,,,,,,,
0,1,1,0,1,1,0.013402781,,,,,,,,
0,1,0,0,1,0,0.003710539,,,,,,,,
0,0,1,0,0,1,0.021997647,,,,,,,,
0,1,1,0,1,1,0.012599422,,,,,,,,
0,0,1,0,0,1,0.054188326,,,,,,,,
1,1,1,1,1,1,0.011562651,,,,,,,,
1,1,1,1,1,1,0.011457772,,,,,,,,
0,0,1,0,0,1,0.016270354,,,,,,,,
0,0,1,0,0,1,0.003337958,,,,,,,,
0,0,1,0,0,1,0.010640022,,,,,,,,
0,1,1,0,1,1,0.007022521,,,,,,,,
1,1,0,1,1,0,0.006587246,,,,,,,,
0,0,0,1,1,1,8.64E-05,,,,,,,,
1,1,1,1,1,1,0.023210298,,,,,,,,
1,1,1,1,1,1,0.03949444,,,,,,,,
0,1,0,0,1,0,0.021883512,,,,,,,,
1,0,1,1,0,1,0.044801757,,,,,,,,
1,1,1,1,1,1,0.006278215,,,,,,,,
1,1,1,1,1,1,0.022252906,,,,,,,,
0,1,0,0,1,0,0.015188225,,,,,,,,
1,1,1,1,1,1,0.002153438,,,,,,,,
1,0,0,1,0,0,0.013862511,,,,,,,,
1,0,1,1,0,1,0.011636001,,,,,,,,
1,1,1,1,1,1,0.00572555,,,,,,,,
1,0,1,1,0,1,0.003513645,,,,,,,,
1,1,1,1,1,1,0.008575453,,,,,,,,
0,1,1,0,1,1,0.02334205,,,,,,,,
0,1,1,0,1,1,0.006663829,,,,,,,,
1,1,1,1,1,1,0.029100433,,,,,,,,
1,1,1,1,1,1,0.026973464,,,,,,,,
0,0,0,0,0,0,0.005802834,,,,,,,,
1,0,0,1,0,0,0.004634833,,,,,,,,
1,0,0,1,0,0,0.001862293,,,,,,,,
1,1,1,1,1,0,0.000326917,,,,,,,,
0,1,1,0,1,1,0.007321911,,,,,,,,
0,1,1,1,1,1,0.027793968,,,,,,,,
0,0,1,0,0,1,0.016151698,,,,,,,,
0,1,0,1,1,0,0.008053979,,,,,,,,
0,1,1,1,1,1,0.0008593,,,,,,,,
0,0,1,1,1,1,9.99E-05,,,,,,,,
1,0,1,1,0,1,0.021671517,,,,,,,,
0,1,1,0,1,1,0.034906615,,,,,,,,
1,0,1,1,0,1,0.05573473,,,,,,,,
1,1,1,1,1,1,0.005593584,,,,,,,,
0,1,1,0,1,1,0.018394904,,,,,,,,
0,1,0,1,1,1,9.01E-05,,,,,,,,
0,1,1,0,1,1,0.008674282,,,,,,,,
0,0,0,0,0,0,0.005068332,,,,,,,,
1,0,1,1,0,1,0.016976822,,,,,,,,
0,0,0,1,1,1,0.005314931,,,,,,,,
1,1,1,1,1,1,0.005856388,,,,,,,,
0,0,1,0,0,1,0.008399046,,,,,,,,
1,0,1,1,0,1,0.03664886,,,,,,,,
1,1,1,1,1,1,0.017369026,,,,,,,,
0,1,0,0,1,0,0.00434095,,,,,,,,
1,1,1,1,1,1,0.05403619,,,,,,,,
1,1,1,1,1,1,0.05270432,,,,,,,,
0,1,0,0,1,0,0.010497613,,,,,,,,
1,1,1,1,1,1,0.01680006,,,,,,,,
1,1,0,1,1,0,0.012572123,,,,,,,,
0,1,1,0,1,1,0.004551869,,,,,,,,
0,0,1,0,0,1,9.58E-05,,,,,,,,
1,1,1,1,1,1,0.007833097,,,,,,,,
0,0,0,0,0,0,0.011693115,,,,,,,,
0,0,0,0,0,0,0.021551002,,,,,,,,
1,1,1,1,1,1,0.03675811,,,,,,,,
0,1,0,0,1,0,0.037123397,,,,,,,,
1,1,0,1,1,1,0.009649642,,,,,,,,
1,1,1,1,1,1,0.05095565,,,,,,,,
1,1,1,1,1,1,0.004834123,,,,,,,,
1,0,0,1,0,0,0.041449413,,,,,,,,
0,1,0,0,1,1,0.029331252,,,,,,,,
1,0,1,1,0,1,0.037118476,,,,,,,,
0,1,0,0,1,0,0.008688705,,,,,,,,
0,1,1,0,1,1,0.001969066,,,,,,,,
1,0,1,1,0,1,0.02345098,,,,,,,,
0,1,0,0,1,0,0.005446299,,,,,,,,
0,1,1,0,1,1,0.003219099,,,,,,,,
1,1,1,1,1,1,0.005215448,,,,,,,,
0,0,1,0,0,1,0.016167201,,,,,,,,
1,0,1,1,0,1,0.005439532,,,,,,,,
1,1,1,1,1,1,0.00829705,,,,,,,,
1,0,1,1,1,1,0.05601978,,,,,,,,
0,1,1,0,1,1,0.043167148,,,,,,,,
0,1,0,0,1,0,0.006732483,,,,,,,,
1,0,0,1,0,0,0.016275693,,,,,,,,
0,1,0,0,1,0,0.007258377,,,,,,,,
0,1,0,0,1,0,0.006733865,,,,,,,,
1,1,1,1,1,1,0.05624853,,,,,,,,
1,1,1,0,1,1,0.012177407,,,,,,,,
0,1,1,0,1,1,0.007447325,,,,,,,,
0,1,1,0,1,1,0.006439591,,,,,,,,
0,1,0,1,1,0,0.003439989,,,,,,,,
0,1,1,0,1,1,0.030176055,,,,,,,,
0,1,0,0,1,0,0.01044769,,,,,,,,
0,0,1,0,0,1,0.023667231,,,,,,,,
1,1,1,1,1,1,0.014192077,,,,,,,,
0,1,0,0,1,0,0.001210686,,,,,,,,
0,1,1,0,1,1,0.014873133,,,,,,,,
0,0,1,0,0,1,0.02666683,,,,,,,,
1,1,1,1,1,1,0.003575788,,,,,,,,
1,1,1,1,1,1,0.020170903,,,,,,,,
1,1,1,1,1,1,0.006237286,,,,,,,,
1,1,1,1,1,1,0.012740327,,,,,,,,
0,0,0,0,0,0,0.013376193,,,,,,,,
1,1,1,1,1,1,0.0254424,,,,,,,,
0,1,1,0,1,1,0.018893488,,,,,,,,
1,1,1,1,1,1,0.013894027,,,,,,,,
0,1,1,0,1,1,0.00506417,,,,,,,,
1,1,0,1,1,0,0.023607397,,,,,,,,
1,1,0,1,1,0,0.022908017,,,,,,,,
1,1,1,1,1,1,0.007123745,,,,,,,,
1,1,1,1,1,1,0.016772991,,,,,,,,
0,1,1,0,1,1,0.010293777,,,,,,,,
1,0,1,1,0,1,0.015295316,,,,,,,,
1,1,1,1,1,1,0.016183835,,,,,,,,
0,1,1,0,1,1,0.001558619,,,,,,,,
1,1,1,1,1,1,0.014821035,,,,,,,,
1,0,0,1,0,0,0.016598128,,,,,,,,
1,0,0,1,0,0,0.003190289,,,,,,,,
0,1,1,0,1,1,0.00773812,,,,,,,,
1,1,0,1,1,0,0.009502195,,,,,,,,
0,1,0,0,1,0,0.020563865,,,,,,,,
1,0,1,1,0,1,0.025279732,,,,,,,,
1,1,0,1,1,1,0.054825205,,,,,,,,
1,1,0,1,1,0,0.025981884,,,,,,,,
1,0,1,1,0,1,0.006138924,,,,,,,,
1,1,1,1,1,1,0.006279858,,,,,,,,
1,1,0,1,1,0,0.012884649,,,,,,,,
0,1,1,0,1,1,0.004824474,,,,,,,,
1,1,1,1,1,1,0.013080649,,,,,,,,
0,1,1,0,1,1,0.006184791,,,,,,,,
0,1,0,0,1,0,0.007300053,,,,,,,,
1,1,1,1,1,1,0.007653945,,,,,,,,
1,0,1,1,0,1,0.004023756,,,,,,,,
0,1,1,0,1,1,0.00680117,,,,,,,,
1,1,1,1,1,1,0.025853304,,,,,,,,
1,1,1,1,1,1,0.020264711,,,,,,,,
1,1,0,1,1,1,0.003963211,,,,,,,,
1,1,1,1,1,1,0.010793414,,,,,,,,
1,1,0,1,1,0,0.007336408,,,,,,,,
1,0,1,1,1,1,0.05490403,,,,,,,,
0,0,0,0,0,0,0.015204803,,,,,,,,
1,0,1,1,0,1,0.013287723,,,,,,,,
0,1,0,0,1,1,0.004796779,,,,,,,,
1,1,0,1,1,0,0.012986524,,,,,,,,
1,0,1,1,0,1,0.016517011,,,,,,,,
1,1,0,1,1,0,0.07423238,,,,,,,,
1,0,1,1,0,1,0.005748415,,,,,,,,
1,1,1,1,1,1,0.007005299,,,,,,,,
1,0,1,1,1,1,0.004626197,,,,,,,,
0,1,1,1,1,1,0.057173558,,,,,,,,
0,0,1,0,0,1,0.017115936,,,,,,,,
1,0,0,1,0,0,0.007900976,,,,,,,,
1,1,1,1,1,1,0.015612124,,,,,,,,
0,1,1,0,1,1,0.014367055,,,,,,,,
0,0,1,0,0,1,0.010058577,,,,,,,,
0,1,1,0,1,1,0.015895598,,,,,,,,
1,1,1,1,1,1,0.023789221,,,,,,,,
1,1,0,1,1,1,0.056820787,,,,,,,,
1,1,1,1,0,1,0.005215061,,,,,,,,
1,1,1,1,1,1,0.020046018,,,,,,,,
1,0,1,1,0,1,0.005158235,,,,,,,,
1,0,0,1,1,1,0.000148656,,,,,,,,
1,1,0,1,1,0,0.004775382,,,,,,,,
1,1,1,1,1,1,0.008205378,,,,,,,,
0,1,1,0,1,1,0.011035026,,,,,,,,
1,1,1,1,1,1,0.0320954,,,,,,,,
1,0,1,1,0,1,0.044145938,,,,,,,,
1,0,1,1,1,1,8.49E-05,,,,,,,,
1,0,0,1,0,0,0.005578503,,,,,,,,
0,1,1,0,1,1,0.012587775,,,,,,,,
0,1,1,0,1,1,0.018864254,,,,,,,,
0,1,0,1,1,1,0.005960961,,,,,,,,
0,1,1,0,1,1,0.018413408,,,,,,,,
0,1,1,0,1,1,0.0567628,,,,,,,,
1,1,1,1,1,1,0.004290339,,,,,,,,
1,1,0,1,1,0,0.015604861,,,,,,,,
0,1,0,0,1,1,0.022473969,,,,,,,,
0,0,1,0,0,1,0.005190902,,,,,,,,
0,1,1,0,1,1,0.010964644,,,,,,,,
0,1,0,0,1,0,0.008596667,,,,,,,,
0,1,1,0,1,1,0.023093238,,,,,,,,
0,1,1,1,1,1,0.027972706,,,,,,,,
1,1,1,1,1,1,0.030079873,,,,,,,,
0,1,1,0,1,1,0.01289513,,,,,,,,
1,1,1,1,1,1,0.014637067,,,,,,,,
0,1,1,0,1,1,0.00820731,,,,,,,,
1,1,1,1,1,1,0.01411866,,,,,,,,
0,1,1,0,1,1,0.016279778,,,,,,,,
0,1,1,0,1,1,0.020605981,,,,,,,,
0,0,0,0,0,0,0.023675773,,,,,,,,
1,0,0,1,1,1,0.007139727,,,,,,,,
1,0,1,1,0,1,0.013978778,,,,,,,,
0,1,1,0,1,1,0.014202521,,,,,,,,
0,0,0,0,0,0,0.019199902,,,,,,,,
1,1,1,1,1,1,0.067151435,,,,,,,,
0,1,1,0,1,1,0.00470745,,,,,,,,
0,0,1,0,0,1,0.018610923,,,,,,,,
1,1,1,1,1,1,0.004655965,,,,,,,,
1,1,0,1,1,0,0.014419485,,,,,,,,
0,0,1,0,0,1,0.002811947,,,,,,,,
1,1,1,0,1,1,0.049912505,,,,,,,,
0,1,1,0,1,1,0.008477615,,,,,,,,
0,0,1,0,0,1,0.005789529,,,,,,,,
1,1,1,1,1,1,0.006567878,,,,,,,,
1,1,1,1,1,1,0.002232941,,,,,,,,
1,1,1,1,1,1,0.003300582,,,,,,,,
1,0,0,1,0,0,0.04729698,,,,,,,,
1,1,1,1,1,1,0.000858118,,,,,,,,
1,0,1,1,1,1,0.001784421,,,,,,,,
1,0,1,1,1,1,0.000480597,,,,,,,,
1,0,1,1,0,1,0.008923015,,,,,,,,
1,0,1,1,0,1,0.003876686,,,,,,,,
0,1,1,0,1,1,0.011687986,,,,,,,,
0,1,1,1,1,1,0.006374383,,,,,,,,
0,1,1,0,1,1,0.06737677,,,,,,,,
0,1,1,0,1,1,0.009916878,,,,,,,,
1,0,0,1,0,0,0.007304096,,,,,,,,
1,1,0,1,1,0,0.030720115,,,,,,,,
1,0,0,0,0,0,0.038050566,,,,,,,,
0,0,1,0,0,1,0.006923616,,,,,,,,
0,1,1,0,1,1,0.030463492,,,,,,,,
1,0,1,1,0,1,0.02952968,,,,,,,,
0,1,1,0,1,1,0.001998253,,,,,,,,
1,1,1,1,1,1,0.056006096,,,,,,,,
1,1,1,1,1,1,0.002210437,,,,,,,,
1,1,1,1,1,1,0.013316566,,,,,,,,
0,1,1,1,1,1,0.000112045,,,,,,,,
0,0,1,0,0,1,0.05301483,,,,,,,,
1,0,1,1,0,1,0.008220933,,,,,,,,
0,1,1,0,1,1,0.003948971,,,,,,,,
0,1,1,0,1,1,8.04E-05,,,,,,,,
1,1,1,1,1,1,0.003906987,,,,,,,,
1,0,1,1,0,1,0.012274286,,,,,,,,
1,1,0,1,1,0,0.025153492,,,,,,,,
1,0,1,1,0,1,0.015356621,,,,,,,,
1,1,1,1,1,1,0.028180609,,,,,,,,
1,1,1,1,1,1,0.0047489,,,,,,,,
1,1,1,1,1,1,0.05416522,,,,,,,,
1,1,1,1,1,1,0.01717255,,,,,,,,
0,1,1,0,1,1,0.011736491,,,,,,,,
0,1,1,0,1,1,0.005737188,,,,,,,,
1,1,0,1,1,0,0.022190738,,,,,,,,
1,1,1,1,1,1,0.011298715,,,,,,,,
1,1,0,1,1,0,0.006048965,,,,,,,,
1,0,1,1,0,1,0.015421842,,,,,,,,
1,1,1,1,1,1,0.007757142,,,,,,,,
0,1,0,0,1,0,0.025882397,,,,,,,,
1,0,1,1,1,1,0.018015388,,,,,,,,
1,1,0,1,1,0,0.019743955,,,,,,,,
0,1,1,0,1,1,0.004744025,,,,,,,,
0,1,0,0,1,0,0.01867529,,,,,,,,
0,0,1,1,1,1,0.000573386,,,,,,,,
0,0,1,0,0,1,0.007998687,,,,,,,,
1,0,1,1,0,1,0.014236539,,,,,,,,
1,1,1,1,1,1,0.014524997,,,,,,,,
0,0,1,0,0,1,0.06083434,,,,,,,,
1,0,1,1,0,1,0.011447446,,,,,,,,
1,1,1,1,1,1,0.01205815,,,,,,,,
1,0,1,1,0,1,0.009032871,,,,,,,,
1,1,0,1,1,0,0.003354582,,,,,,,,
1,1,0,1,1,1,0.006798999,,,,,,,,
0,1,1,0,1,1,0.019017706,,,,,,,,
0,1,1,0,1,1,0.013384912,,,,,,,,
0,0,1,0,0,1,0.032855365,,,,,,,,
1,1,1,1,1,1,0.000570658,,,,,,,,
1,0,1,1,0,1,0.006852108,,,,,,,,
0,1,1,0,1,1,0.015906913,,,,,,,,
1,0,1,1,1,1,0.010863994,,,,,,,,
1,0,1,1,0,1,0.029060125,,,,,,,,
1,1,1,1,1,1,0.015885785,,,,,,,,
0,1,1,0,1,1,0.011269472,,,,,,,,
1,0,1,1,0,1,0.015848212,,,,,,,,
1,1,1,1,1,1,0.009968358,,,,,,,,
0,1,1,0,1,1,0.02972102,,,,,,,,
1,0,1,1,0,1,0.026854658,,,,,,,,
0,1,0,0,1,0,0.012160815,,,,,,,,
1,0,0,1,0,0,0.016705966,,,,,,,,
1,1,1,1,1,1,0.013956969,,,,,,,,
0,0,1,1,1,1,0.006457048,,,,,,,,
0,1,1,0,1,1,0.017271627,,,,,,,,
1,1,1,1,1,1,0.01723476,,,,,,,,
0,1,1,0,1,1,0.015001105,,,,,,,,
1,1,1,1,1,1,0.009417567,,,,,,,,
0,0,0,0,0,0,0.000612151,,,,,,,,
0,0,0,0,0,0,0.009503059,,,,,,,,
0,0,1,1,1,1,0.000337662,,,,,,,,
1,1,0,1,1,0,0.008093659,,,,,,,,
1,1,1,1,1,1,0.01593074,,,,,,,,
1,1,1,1,1,1,0.002391158,,,,,,,,
1,1,1,1,1,1,0.014392703,,,,,,,,
1,0,0,1,0,0,0.011299648,,,,,,,,
1,1,1,1,1,1,0.006123361,,,,,,,,
1,0,1,1,0,1,0.014388654,,,,,,,,
1,1,1,1,1,1,0.006621846,,,,,,,,
1,0,0,1,0,0,0.000158119,,,,,,,,
0,0,1,0,0,1,0.014654081,,,,,,,,
0,1,0,0,1,0,0.015918383,,,,,,,,
1,1,0,1,1,0,0.005479663,,,,,,,,
1,1,1,1,1,1,0.009490135,,,,,,,,
0,0,1,0,0,1,0.003139616,,,,,,,,
0,0,1,1,0,1,0.004321389,,,,,,,,
0,0,1,0,0,1,0.003643473,,,,,,,,
1,1,1,1,1,1,0.018332602,,,,,,,,
1,1,1,1,1,1,0.000683226,,,,,,,,
0,1,1,0,1,1,0.008221835,,,,,,,,
1,0,1,1,0,1,0.04951985,,,,,,,,
1,1,0,1,1,0,0.004247446,,,,,,,,
1,1,1,1,1,1,0.015596054,,,,,,,,
1,1,1,1,1,1,0.01068957,,,,,,,,
1,0,1,1,0,1,0.018252444,,,,,,,,
1,0,1,1,0,1,0.007076485,,,,,,,,
1,1,1,1,1,1,0.011065858,,,,,,,,
0,1,1,0,1,1,0.02889015,,,,,,,,
1,0,0,1,0,0,0.010406308,,,,,,,,
1,1,1,1,1,1,0.012322226,,,,,,,,
0,1,0,1,1,0,0.010636658,,,,,,,,
0,1,1,0,1,1,0.022897651,,,,,,,,
1,1,1,1,1,1,0.012793833,,,,,,,,
1,0,1,1,1,1,0.086622216,,,,,,,,
1,1,0,0,1,0,0.016547315,,,,,,,,
1,0,1,1,0,1,0.04210922,,,,,,,,
1,1,1,1,1,1,0.08371194,,,,,,,,
0,1,1,0,1,1,0.004313114,,,,,,,,
1,1,1,1,1,1,0.012031293,,,,,,,,
1,0,1,1,0,1,0.007730511,,,,,,,,
0,0,0,0,0,0,0.03573272,,,,,,,,
1,1,1,1,1,1,0.05494071,,,,,,,,
0,1,1,0,1,1,0.036092896,,,,,,,,
1,1,0,1,1,0,0.002450599,,,,,,,,
1,1,1,1,1,1,0.03368454,,,,,,,,
1,1,0,1,1,0,0.009719306,,,,,,,,
1,1,1,1,1,1,0.005212356,,,,,,,,
0,1,1,0,1,1,0.02060564,,,,,,,,
1,1,1,1,1,1,0.0108817,,,,,,,,
1,1,1,1,1,1,0.006383355,,,,,,,,
0,1,1,0,1,1,0.010195213,,,,,,,,
1,1,1,1,1,1,0.008992426,,,,,,,,
0,0,1,0,0,1,0.035538264,,,,,,,,
0,0,1,0,0,1,0.003997043,,,,,,,,
0,0,1,0,0,1,0.004547397,,,,,,,,
0,1,1,0,1,1,0.008554771,,,,,,,,
1,1,1,1,1,1,0.012887227,,,,,,,,
1,1,1,1,1,1,0.01763495,,,,,,,,
0,0,1,0,0,1,0.02563331,,,,,,,,
0,1,0,1,1,1,0.007207946,,,,,,,,
0,1,1,0,1,1,0.019137781,,,,,,,,
1,0,0,1,0,0,0.005824097,,,,,,,,
0,1,1,0,1,1,0.02881551,,,,,,,,
1,1,0,1,1,0,0.000338165,,,,,,,,
0,1,1,0,1,1,0.011968584,,,,,,,,
1,0,1,1,0,1,0.014085732,,,,,,,,
0,0,1,0,0,1,0.028180456,,,,,,,,
1,1,0,1,1,0,0.012754542,,,,,,,,
0,1,1,0,1,1,0.01022895,,,,,,,,
1,1,1,1,1,1,0.019235153,,,,,,,,
0,1,1,0,1,1,0.00465795,,,,,,,,
0,1,0,0,1,0,0.026764296,,,,,,,,
0,1,0,0,1,0,0.005342848,,,,,,,,
1,1,1,1,1,1,0.057780687,,,,,,,,
0,1,0,0,1,0,0.010190653,,,,,,,,
1,1,0,1,1,0,0.004560961,,,,,,,,
0,1,1,0,1,1,0.007915179,,,,,,,,
1,1,1,1,1,1,0.006816126,,,,,,,,
1,1,1,1,1,1,0.024352388,,,,,,,,
0,1,1,0,1,1,0.01125137,,,,,,,,
1,1,1,1,1,1,0.02728775,,,,,,,,
1,0,1,1,0,1,0.002059721,,,,,,,,
1,1,1,1,1,1,0.015568546,,,,,,,,
1,1,1,1,1,1,0.01246167,,,,,,,,
1,0,1,1,0,1,0.03089371,,,,,,,,
1,0,0,1,0,0,0.005565065,,,,,,,,
1,1,1,1,1,1,0.025362877,,,,,,,,
1,1,1,1,1,1,0.011611084,,,,,,,,
0,0,0,0,0,0,0.013947909,,,,,,,,
1,0,1,1,0,1,0.004040686,,,,,,,,
0,1,1,0,1,1,0.008285659,,,,,,,,
0,1,1,0,1,1,0.050772786,,,,,,,,
1,0,1,1,0,1,0.03705136,,,,,,,,
1,1,1,1,1,1,0.00372506,,,,,,,,
1,1,1,1,1,1,0.029173309,,,,,,,,
0,0,0,0,0,0,0.03198565,,,,,,,,
1,1,1,1,1,1,0.02398795,,,,,,,,
0,1,0,0,1,0,0.021146746,,,,,,,,
0,1,1,0,1,1,0.004383392,,,,,,,,
1,1,1,1,1,1,0.02099243,,,,,,,,
1,1,0,1,1,0,0.022958567,,,,,,,,
1,0,1,1,0,1,0.025217392,,,,,,,,
0,1,1,0,1,1,0.012040678,,,,,,,,
1,1,1,1,1,1,0.06079658,,,,,,,,
1,1,1,1,0,1,0.002383089,,,,,,,,
0,0,0,0,0,0,0.029571416,,,,,,,,
1,1,1,1,1,1,0.006396268,,,,,,,,
1,1,0,1,1,0,0.012470896,,,,,,,,
1,1,1,1,1,1,0.0158896,,,,,,,,
1,0,1,1,0,1,0.012412875,,,,,,,,
0,1,0,0,1,0,0.016958104,,,,,,,,
1,0,1,1,0,1,0.01560358,,,,,,,,
1,1,0,1,1,0,0.01497138,,,,,,,,
1,1,1,1,1,1,0.008917544,,,,,,,,
0,0,1,0,0,1,0.033444677,,,,,,,,
1,1,0,1,1,0,0.014347421,,,,,,,,
1,0,1,1,0,1,0.020577777,,,,,,,,
0,1,1,0,1,1,0.014918782,,,,,,,,
1,1,1,1,1,1,0.019135475,,,,,,,,
1,1,0,1,1,1,0.004860003,,,,,,,,
0,0,1,0,0,1,0.008167247,,,,,,,,
1,1,1,1,1,1,0.01646924,,,,,,,,
0,1,1,0,1,1,0.019270431,,,,,,,,
0,1,0,0,1,0,0.032777075,,,,,,,,
1,1,1,1,1,1,0.047972947,,,,,,,,
1,1,0,1,1,0,0.004552223,,,,,,,,
1,1,1,1,1,1,0.008423199,,,,,,,,
1,0,1,1,0,1,0.008429017,,,,,,,,
0,1,1,0,1,1,0.06205322,,,,,,,,
0,1,1,0,1,1,0.002200566,,,,,,,,
0,1,1,0,1,1,0.03284032,,,,,,,,
0,1,0,1,1,1,0.006317948,,,,,,,,
0,1,1,1,1,1,9.82E-05,,,,,,,,
1,1,1,1,1,1,0.022854144,,,,,,,,
1,1,1,1,1,1,0.004635632,,,,,,,,
1,1,0,1,1,0,0.0135523,,,,,,,,
0,1,0,1,1,1,0.005005713,,,,,,,,
1,1,1,1,1,1,0.02337485,,,,,,,,
1,0,1,1,0,1,0.018050529,,,,,,,,
1,0,1,1,0,1,0.027166579,,,,,,,,
0,1,0,0,1,0,0.016776616,,,,,,,,
0,1,0,1,1,1,0.004862226,,,,,,,,
0,1,1,0,1,1,0.010100803,,,,,,,,
1,1,1,1,1,1,0.021904375,,,,,,,,
0,0,1,0,0,1,0.013428233,,,,,,,,
0,1,1,0,1,1,0.008316789,,,,,,,,
1,0,1,1,0,1,0.007277053,,,,,,,,
1,1,0,1,1,0,0.003832307,,,,,,,,
0,1,1,0,1,1,0.013228792,,,,,,,,
1,1,1,1,1,1,0.01116063,,,,,,,,
1,1,1,1,1,1,0.005300392,,,,,,,,
1,1,1,1,1,1,0.010357006,,,,,,,,
0,1,0,0,1,0,0.043989543,,,,,,,,
1,0,1,1,0,1,0.018510066,,,,,,,,
0,1,1,0,1,1,0.021495894,,,,,,,,
0,0,1,1,1,1,0.057071403,,,,,,,,
1,1,1,1,1,1,0.010783399,,,,,,,,
1,1,1,1,1,1,0.01066678,,,,,,,,
0,1,0,0,1,0,0.016559888,,,,,,,,
1,0,1,1,0,1,0.010922805,,,,,,,,
1,1,1,1,1,1,0.006294356,,,,,,,,
1,1,1,1,1,1,0.006006669,,,,,,,,
1,1,1,1,1,1,0.062403902,,,,,,,,
1,1,1,1,1,1,0.003267376,,,,,,,,
1,0,0,1,0,0,0.007182816,,,,,,,,
1,1,1,1,1,1,0.010082272,,,,,,,,
1,1,1,1,1,1,0.00084456,,,,,,,,
1,1,0,1,1,1,0.012578505,,,,,,,,
0,0,0,0,0,0,0.022796053,,,,,,,,
1,1,0,1,1,1,0.006865422,,,,,,,,
0,0,1,0,0,1,0.004507508,,,,,,,,
1,1,0,1,1,0,0.008115556,,,,,,,,
0,1,1,0,1,1,0.026644895,,,,,,,,
1,0,1,1,0,1,0.005465461,,,,,,,,
1,0,0,1,0,0,0.04323759,,,,,,,,
1,1,1,1,1,1,0.012933246,,,,,,,,
1,0,0,1,0,0,0.06185506,,,,,,,,
1,0,1,1,0,1,0.02102715,,,,,,,,
1,1,1,1,1,1,0.006327681,,,,,,,,
0,1,0,0,1,0,0.015962718,,,,,,,,
0,0,1,0,0,1,0.006409831,,,,,,,,
0,0,1,0,0,1,0.0025079,,,,,,,,
1,1,0,1,1,0,0.012540302,,,,,,,,
0,1,0,0,1,0,0.006433921,,,,,,,,
0,1,1,0,1,1,0.008556753,,,,,,,,
1,0,1,1,0,1,0.020616375,,,,,,,,
1,0,0,1,0,0,0.031587914,,,,,,,,
0,1,1,0,1,1,0.004058881,,,,,,,,
1,1,1,1,1,1,0.005657895,,,,,,,,
1,0,0,1,1,1,0.005954369,,,,,,,,
0,1,1,0,1,1,0.011475924,,,,,,,,
1,0,1,1,0,1,0.017362647,,,,,,,,
0,1,1,0,1,1,0.00991504,,,,,,,,
1,0,0,1,0,0,0.003762673,,,,,,,,
1,1,1,1,1,1,0.028239202,,,,,,,,
0,1,1,0,1,1,0.040359143,,,,,,,,
1,1,0,1,1,1,0.005558749,,,,,,,,
0,1,0,0,1,0,0.018438334,,,,,,,,
0,1,0,0,1,0,0.014171641,,,,,,,,
0,1,1,1,1,1,0.000308293,,,,,,,,
1,1,1,1,1,1,0.10872443,,,,,,,,
1,1,0,1,1,0,0.015298613,,,,,,,,
1,1,1,1,1,1,0.004130941,,,,,,,,
1,1,1,1,1,1,0.033093363,,,,,,,,
1,1,1,1,1,1,0.006815577,,,,,,,,
1,1,1,1,1,1,0.000108251,,,,,,,,
1,1,1,1,1,1,0.05463266,,,,,,,,
1,1,1,1,1,1,0.039431583,,,,,,,,
0,1,0,0,1,0,0.005111599,,,,,,,,
1,1,0,1,1,0,0.001414999,,,,,,,,
1,1,1,1,1,1,0.000932519,,,,,,,,
1,0,1,1,0,1,0.0168355,,,,,,,,
0,1,1,0,1,1,0.044342335,,,,,,,,
0,0,1,1,1,1,0.002685726,,,,,,,,
1,1,0,1,1,0,0.017237205,,,,,,,,
0,1,1,0,1,1,0.002908589,,,,,,,,
1,0,1,1,0,1,0.008249776,,,,,,,,
0,1,1,0,1,1,0.015067658,,,,,,,,
1,1,1,1,1,1,0.006243457,,,,,,,,
0,1,1,0,1,1,0.034016114,,,,,,,,
1,1,1,1,1,1,0.011682954,,,,,,,,
0,1,0,0,1,0,0.01967367,,,,,,,,
1,1,1,1,1,1,0.01257775,,,,,,,,
1,0,1,1,0,1,0.028301837,,,,,,,,
0,0,1,0,0,1,0.037979167,,,,,,,,
1,1,1,1,1,1,0.019143518,,,,,,,,
1,0,0,1,0,0,0.007843289,,,,,,,,
0,0,1,0,0,1,0.05620188,,,,,,,,
1,0,1,1,0,1,0.070825495,,,,,,,,
